location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total
unit,°C,mm,%,km/h,°,%
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total
20240114T0900,-4.829755,0.0,82.37732,2.968636,165.96376,10.0
20240114T1000,-5.209755,0.0,86.85971,5.8048253,172.87498,6.0
20240114T1100,-2.8397546,0.0,77.707695,6.489992,183.17982,10.0
20240114T1200,-1.1997546,0.0,70.04216,6.9899354,191.88866,8.0
20240114T1300,-0.8097546,0.0,70.88783,6.9527545,201.2505,1.0
20240114T1400,0.1202454,0.0,69.17516,5.634891,206.56505,2.0
20240114T1500,-0.9197546,0.0,81.01195,7.968939,198.43495,30.0
20240114T1600,-1.7597545,0.0,81.05778,7.69592,190.7843,70.0
20240114T1700,-1.1197546,0.0,77.496346,6.725354,195.52411,68.0
20240114T1800,-0.75975454,0.0,76.97783,8.39657,210.96376,65.0
20240114T1900,-0.48975456,0.0,84.81446,9.504272,232.69606,73.0
20240114T2000,-0.6797546,0.0,87.23329,8.534353,242.35403,54.0
20240114T2100,-0.3097546,0.0,86.30788,7.5942082,238.57043,51.0
20240114T2200,-0.51975465,0.0,89.55692,7.145796,220.91438,19.0
20240114T2300,-0.49975455,0.0,89.02767,7.8954163,223.15239,16.0
20240115T0000,-1.0097545,0.0,89.907646,8.0899935,237.72437,17.0
20240115T0100,-1.0997546,0.0,89.36266,7.8954163,245.77226,34.0
20240115T0200,-1.0197546,0.0,86.28188,8.0899935,237.72437,57.0
20240115T0300,-1.1397547,0.0,85.87866,7.289445,237.09476,68.0
20240115T0400,-0.61975455,0.0,84.037476,6.696387,233.74615,73.0
20240115T0500,-0.62975454,0.0,84.28842,6.193674,234.46233,79.0
20240115T0600,-0.4297546,0.0,83.938866,6.638072,220.6013,71.0
20240115T0700,-1.0897546,0.0,83.7174,6.989936,214.50853,49.0
20240115T0800,-1.0097545,0.0,83.28908,7.9036193,210.06859,46.0
20240115T0900,-0.34975457,0.0,82.57865,6.9153743,218.65982,41.0
20240115T1000,1.5202454,0.0,75.01767,10.514218,231.95296,57.0
20240115T1100,2.0202456,0.0,72.10111,13.363711,242.74467,68.0
20240115T1200,2.1202455,0.0,71.7467,15.978484,247.47943,86.0
20240115T1300,2.0402455,0.0,73.07982,15.39184,259.2157,79.0
20240115T1400,1.9802454,0.0,74.82919,14.471821,264.28943,84.0
20240115T1500,1.7302454,0.1,76.923965,13.684735,268.49255,90.0
20240115T1600,1.5102453,0.1,78.85028,12.261158,266.63354,49.0
20240115T1700,1.1102455,0.2,80.497955,10.105681,265.91437,51.0
20240115T1800,0.5902454,0.2,78.27861,9.007196,267.7094,48.0
20240115T1900,-0.46975458,0.0,78.976425,7.9526596,264.80557,53.0
20240115T2000,-0.8497546,0.0,80.59661,6.162207,263.29016,53.0
20240115T2100,-2.4797544,0.0,81.37231,4.802999,257.00537,60.0
20240115T2200,-1.6297547,0.0,80.71067,5.771239,266.42368,60.0
20240115T2300,-2.8997545,0.0,83.96001,6.28713,256.7595,66.0
20240116T0000,-3.7797546,0.0,85.0633,5.1919937,236.30994,66.0
20240116T0100,-4.2797546,0.0,85.58444,5.1919937,213.69006,59.0
20240116T0200,-5.209755,0.0,87.062256,4.6938252,184.39871,48.0
20240116T0300,-5.8997545,0.0,89.865974,4.1046314,164.74487,36.0
20240116T0400,-6.3197546,0.0,91.089485,3.6,143.1301,30.0
20240116T0500,-6.6297545,0.0,90.4895,4.39436,124.99202,23.7
20240116T0600,-6.9097548,0.0,90.88572,5.0911684,135.0,26.1
20240116T0700,-6.6697545,0.0,89.638916,5.1165614,140.71059,27.6
20240116T0800,-5.789755,0.0,87.94078,5.0911684,135.0,27.300001
20240116T0900,-3.5497546,0.0,83.992226,3.096837,125.537674,17.400002
20240116T1000,-2.2397547,0.0,81.722725,3.7064266,150.94539,11.400001
20240116T1100,-0.6797546,0.0,75.03223,4.896529,162.89728,11.700001
20240116T1200,0.5402454,0.0,68.38361,5.6920996,161.56505,9.0
20240116T1300,1.4602454,0.0,64.08035,5.1544156,167.90524,3.0
20240116T1400,1.8202454,0.0,62.58501,3.219938,153.43495,8.0
20240116T1500,1.5902454,0.0,59.49782,3.8939953,123.69006,26.400002
20240116T1600,0.9502454,0.0,64.43986,4.39436,124.99202,26.400002
20240116T1700,-2.0797548,0.0,78.08904,5.4833565,113.19859,42.0
20240116T1800,-3.6297545,0.0,86.13563,4.379589,99.46232,75.0
20240116T1900,-3.3697548,0.0,87.03128,4.2136917,109.9831,45.0
20240116T2000,-2.4497547,0.0,84.09029,3.8939953,123.69006,52.0
20240116T2100,-1.6697546,0.0,81.44281,4.6102495,141.34018,83.0
20240116T2200,-1.1897546,0.0,81.64383,3.0547013,135.0,93.0
20240116T2300,-0.9697546,0.0,84.62088,5.00128,149.74356,98.0
20240117T0000,-0.6697546,0.4,89.47469,5.00128,149.74356,100.0
20240117T0100,-0.49975455,0.7,94.39894,5.1919937,146.30994,100.0
20240117T0200,-0.24975461,0.6,95.88794,5.692099,145.30484,100.0
20240117T0300,0.040245414,0.3,96.752235,6.3690495,137.2906,99.0
20240117T0400,0.2702454,0.3,97.3314,7.145796,139.08562,96.0
20240117T0500,0.6602454,0.7,98.20312,7.6367526,135.0,99.0
20240117T0600,0.89024544,1.3,98.64041,8.404285,133.26428,100.0
20240117T0700,1.4902453,1.6,97.66435,8.14587,135.0,100.0
20240117T0800,1.9902455,1.7,97.472015,8.287822,145.61966,100.0
20240117T0900,2.5402455,1.2,97.21345,9.085988,146.30994,99.0
20240117T1000,2.5102453,1.2,97.0727,10.137692,163.49564,96.0
20240117T1100,4.150245,0.9,95.02435,10.390226,165.96376,100.0
20240117T1200,5.7002454,0.8,94.17682,11.212135,174.47246,75.0
20240117T1300,8.210245,0.0,90.37079,12.245294,181.68468,82.0
20240117T1400,9.760245,0.2,87.334946,11.885453,181.7357,45.0
20240117T1500,10.200245,0.0,87.61889,11.252519,187.35239,93.0
20240117T1600,10.160245,0.2,89.42645,13.009903,194.42078,95.0
20240117T1700,10.200245,0.5,91.21186,15.937878,198.43495,99.0
20240117T1800,10.500245,0.7,90.98692,17.917007,202.44275,99.0
20240117T1900,10.530245,0.4,90.12921,17.114204,202.24902,94.0
20240117T2000,10.490245,0.4,89.75948,15.937878,198.43495,99.0
20240117T2100,10.710245,1.8,89.77796,16.516901,200.40988,100.0
20240117T2200,10.850245,2.7,88.04131,14.168641,207.21611,93.0
20240117T2300,10.930245,1.1,88.768364,15.496736,210.73549,99.0
20240118T0000,10.870245,0.5,89.48777,15.2947035,206.56505,100.0
20240118T0100,10.700245,0.2,89.10967,15.778518,207.14969,88.0
20240118T0200,10.520246,0.0,88.55014,17.174677,213.02386,94.0
20240118T0300,10.240245,0.1,87.62288,15.315873,209.57784,81.0
20240118T0400,9.500245,0.5,88.57572,13.207634,197.44719,81.0
20240118T0500,9.410245,0.6,88.3244,14.84318,194.03624,83.0
20240118T0600,10.130245,0.7,86.244705,18.514643,206.56505,99.0
20240118T0700,10.3102455,1.2,87.093285,18.678415,207.55281,98.0
20240118T0800,10.580245,1.0,86.6475,20.969807,214.50851,100.0
20240118T0900,10.640245,0.6,86.24147,21.915691,222.337,98.0
20240118T1000,10.500245,1.1,86.34398,18.440998,231.3402,100.0
20240118T1100,9.950245,1.0,86.81778,16.263872,242.30054,100.0
20240118T1200,8.990245,1.3,90.93325,15.315873,299.57785,100.0
20240118T1300,6.0702453,1.6,96.46404,19.137648,343.61047,100.0
20240118T1400,2.9402456,1.1,91.33941,15.328561,350.5377,100.0
20240118T1500,1.3302454,0.8,87.85699,11.631956,338.1986,99.0
20240118T1600,1.2102454,0.4,87.52129,9.826088,331.55707,85.0
20240118T1700,1.1602454,0.2,88.42047,8.557102,337.75098,95.0
20240118T1800,1.0802454,0.2,89.653854,7.628263,340.70996,100.0
20240118T1900,0.9402454,0.2,90.69883,7.072878,345.25644,100.0
20240118T2000,0.6002454,0.3,92.348366,7.072878,345.25644,98.0
20240118T2100,0.4002454,0.3,92.40006,7.172949,342.47443,99.0
20240118T2200,0.16024542,0.2,90.69272,8.647496,2.3859253,97.0
20240118T2300,-0.05975461,0.2,89.60436,9.422101,353.41806,88.0
20240119T0000,-0.3697546,0.0,88.382034,9.255571,346.50427,59.0
20240119T0100,-0.5797546,0.0,87.50614,6.12,331.92752,42.0
20240119T0200,-0.98975456,0.0,87.653854,5.634891,333.43497,38.0
20240119T0300,-1.3097546,0.0,88.40804,5.0142193,338.9625,39.0
20240119T0400,-1.4697546,0.0,87.59671,6.297428,329.03625,44.0
20240119T0500,-2.2497544,0.0,89.23886,6.12,331.92752,40.0
20240119T0600,-2.5597544,0.0,89.06994,6.151683,339.44397,45.0
20240119T0700,-3.1097546,0.0,90.02919,5.1544156,347.90524,53.0
20240119T0800,-2.1197548,0.0,88.515434,3.219938,333.43497,55.0
20240119T0900,-1.1097546,0.0,86.011665,3.6179552,5.7105865,53.0
20240119T1000,0.060245395,0.0,85.016205,5.5887027,14.931412,63.0
20240119T1100,0.9402454,0.0,76.77697,6.439876,26.565033,67.0
20240119T1200,1.2602453,0.0,69.542564,5.991594,32.735214,81.0
20240119T1300,1.4202454,0.0,67.052666,6.12,28.07248,84.0
20240119T1400,1.3902454,0.0,67.14697,7.0911775,23.962494,73.0
20240119T1500,1.1002455,0.0,70.77612,7.754637,21.801407,43.0
20240119T1600,-0.47975457,0.0,80.53675,6.2145634,10.00798,19.0
20240119T1700,-1.6797546,0.0,86.97993,7.9932976,7.765167,6.0
20240119T1800,-2.6697545,0.0,90.48489,7.628263,19.29004,3.0
20240119T1900,-3.3697548,0.0,91.520546,8.225035,23.198593,1.0
20240119T2000,-3.5097547,0.0,92.48663,7.5685663,25.34616,0.0
20240119T2100,-3.6397548,0.0,91.77416,7.24486,26.565033,0.0
20240119T2200,-4.499755,0.0,93.7535,5.6233797,39.805573,0.0
20240119T2300,-4.8597546,0.0,93.72489,5.8048253,60.25511,0.0
20240120T0000,-5.1697545,0.0,93.988846,6.439876,63.43495,1.0
20240120T0100,-5.3597546,0.0,92.89322,6.1305785,49.76364,0.0
20240120T0200,-5.269755,0.0,91.832146,6.4096174,38.157227,0.0
20240120T0300,-5.4097548,0.0,90.759674,6.989936,34.508514,0.0
20240120T0400,-5.579755,0.0,91.51862,6.8777895,42.87889,0.0
20240120T0500,-5.7797546,0.0,91.712074,6.489992,56.30993,0.0
20240120T0600,-5.9197545,0.0,90.56552,5.815978,68.19859,1.0
20240120T0700,-6.249755,0.0,90.0374,5.6920996,71.56504,5.0
20240120T0800,-5.059755,0.0,88.2362,4.2136917,70.016884,12.0
20240120T0900,-3.2497544,0.0,79.57236,5.154415,65.224846,9.0
20240120T1000,-1.7897545,0.0,77.01643,7.289444,69.77513,14.0
20240120T1100,-0.7197546,0.0,73.55445,7.5942073,84.55967,5.0
20240120T1200,0.4402454,0.0,68.30805,7.2,89.99999,4.0
20240120T1300,1.2702454,0.0,64.61922,5.937272,75.96376,2.0
20240120T1400,1.5202454,0.0,65.12537,6.162207,83.29016,2.0
20240120T1500,0.6502454,0.0,76.03515,3.671294,78.69006,7.0
20240120T1600,-0.62975454,0.0,72.90397,3.8773184,68.19859,3.6000001
20240120T1700,-2.8097544,0.0,83.84514,4.802999,102.99461,6.6000004
20240120T1800,-3.1997547,0.0,85.5368,3.8268526,131.18591,18.900002
20240120T1900,-3.3097544,0.0,86.11253,4.5820518,135.0,23.1
20240120T2000,-3.4497547,0.0,83.172295,4.39436,124.99202,5.1000004
20240120T2100,-3.9197545,0.0,82.907166,4.8965297,126.027374,0.3
20240120T2200,-4.349755,0.0,80.807625,5.95906,154.98311,2.0
20240120T2300,-5.079755,0.0,83.37022,7.5685663,154.65382,11.0
20240121T0000,-5.3797545,0.0,84.37048,6.9247384,152.10272,14.0
20240121T0100,-5.119755,0.0,83.36395,6.6087217,150.64224,15.0
20240121T0200,-5.119755,0.0,83.03962,6.6087217,150.64224,24.0
20240121T0300,-4.9697547,0.0,83.25765,7.10031,149.53445,21.300001
20240121T0400,-4.6097546,0.0,83.0556,7.729527,152.24146,15.3
20240121T0500,-3.7897549,0.0,81.46828,7.729527,152.24146,30.000002
20240121T0600,-3.499755,0.0,82.590744,7.628263,160.70996,30.000002
20240121T0700,-3.2997546,0.0,82.62237,7.8625183,164.0546,29.7
20240121T0800,-2.5997548,0.0,82.16527,8.654986,163.07248,30.000002
20240121T0900,-1.1597546,0.0,79.93734,10.041354,165.46555,30.000002
20240121T1000,0.6302454,0.0,78.57903,9.47012,171.25385,38.0
20240121T1100,2.4202454,0.0,74.14219,9.3669195,177.79741,27.900002
20240121T1200,4.2702456,0.0,68.68106,8.707238,187.12502,3.9
20240121T1300,5.880245,0.0,63.199352,9.422101,186.58194,0.0
20240121T1400,6.3202453,0.0,64.90175,8.647496,182.38594,0.0
20240121T1500,5.4502454,0.0,65.45527,7.69592,169.2157,4.0
20240121T1600,3.3402452,0.0,71.42298,7.968939,161.56505,16.0
20240121T1700,1.9102454,0.0,77.014275,8.089993,159.14554,25.0
20240121T1800,0.9502454,0.0,79.3418,8.311245,162.34987,38.0
20240121T1900,0.5702454,0.0,79.454414,8.311245,162.34987,59.0
20240121T2000,0.5302454,0.0,78.973816,7.771331,166.6075,71.0
20240121T2100,0.4402454,0.0,76.109024,8.049845,169.69516,65.0
20240121T2200,0.5502454,0.0,73.04303,9.346143,164.35776,79.0
20240121T2300,0.3702454,0.0,74.845764,10.829959,164.57784,77.0
20240122T0000,0.9402454,0.0,75.579735,11.177405,165.06857,66.0
20240122T0100,1.3602455,0.0,74.09445,11.090103,166.86598,34.0
20240122T0200,1.0402454,0.0,74.642685,11.043261,160.9744,13.200001
20240122T0300,1.5802454,0.0,69.56301,10.390226,165.96376,21.6
20240122T0400,2.1102452,0.0,65.71665,11.609651,172.87498,29.1
20240122T0500,2.9402456,0.0,58.786804,12.620554,183.2705,82.0
20240122T0600,3.7202454,0.0,58.117073,14.205182,188.74615,63.0
20240122T0700,5.0702453,0.0,57.921707,15.463244,192.09476,29.400002
20240122T0800,6.6602454,0.0,63.070526,17.902534,195.15407,79.0
20240122T0900,8.080246,0.0,66.93633,20.188908,201.99113,93.0
20240122T1000,9.390245,0.0,68.2892,18.0,196.26021,88.0
20240122T1100,9.470245,0.2,74.796486,19.386593,201.8014,100.0
20240122T1200,9.0602455,0.1,78.69391,19.376562,215.16644,100.0
20240122T1300,8.800245,0.3,86.39522,19.95972,219.14398,99.0
20240122T1400,8.700245,1.2,90.22476,19.878391,215.41705,100.0
20240122T1500,8.710245,1.7,89.72974,18.079027,215.27243,100.0
20240122T1600,8.690246,1.9,90.59746,21.252197,231.18861,100.0
20240122T1700,8.5602455,1.5,90.586914,24.122686,232.27501,100.0
20240122T1800,8.740245,0.3,89.11605,22.9724,237.80426,96.0
20240122T1900,8.660245,0.3,88.312645,21.2522,243.869,94.0
20240122T2000,8.540245,0.1,87.4499,19.486609,244.85522,86.0
20240122T2100,8.380245,0.2,87.07037,19.161337,244.39783,81.0
20240122T2200,8.150246,0.0,88.6921,15.629971,231.5463,84.0
20240122T2300,8.170245,0.0,86.74608,16.489416,233.88066,93.0
20240123T0000,7.8302455,0.0,86.34694,16.78156,234.60521,80.0
20240123T0100,7.7402453,0.2,84.42808,16.575644,235.61966,70.0
20240123T0200,7.5802455,0.3,83.70103,16.42247,243.99666,61.0
20240123T0300,7.4502454,0.2,82.16899,16.92383,246.16125,66.0
20240123T0400,7.3902454,0.2,84.32471,15.683774,238.13402,68.0
20240123T0500,7.3902454,0.2,83.970375,14.336861,241.50436,73.0
20240123T0600,7.0102453,0.1,84.632774,15.629971,241.07358,86.0
20240123T0700,6.750245,0.1,85.13831,16.09969,243.43495,64.0
20240123T0800,6.880245,0.1,85.03446,14.48972,243.43495,73.0
20240123T0900,7.3902454,0.0,84.20645,13.479583,235.88553,80.0
20240123T1000,8.170245,0.0,79.997185,10.464797,220.8151,72.0
20240123T1100,8.610246,0.1,77.4721,13.237038,225.0,55.0
20240123T1200,8.990245,0.0,73.612854,13.324863,231.58195,67.0
20240123T1300,8.910245,0.0,73.701294,10.630672,241.69925,97.0
20240123T1400,8.910245,0.0,74.2219,10.195057,227.86241,100.0
20240123T1500,8.5602455,0.0,75.58077,11.200571,225.0,91.0
20240123T1600,8.480246,0.0,76.31491,10.691453,225.0,96.0
20240123T1700,8.130245,0.0,78.322426,10.144082,207.47443,100.0
20240123T1800,7.9902453,0.0,79.18616,12.181625,198.97041,99.0
20240123T1900,8.270246,0.1,76.5471,14.332341,191.59218,99.0
20240123T2000,8.430245,0.0,74.18377,14.685176,191.30994,96.0
20240123T2100,9.010245,0.0,69.03339,13.450708,195.52411,86.0
20240123T2200,9.300245,0.0,65.74849,12.144331,191.97614,77.0
20240123T2300,9.610246,0.0,64.47794,13.661038,198.43495,97.0
20240124T0000,10.160245,0.0,64.06117,15.459054,207.75854,95.0
20240124T0100,10.730246,0.0,64.332596,17.873556,214.33022,100.0
20240124T0200,11.3102455,0.0,64.92301,19.174856,219.66785,100.0
20240124T0300,11.750245,0.0,66.81855,19.35314,223.49257,76.0
20240124T0400,11.960245,0.0,70.239044,20.018072,232.30576,86.0
20240124T0500,11.980246,0.2,75.35188,21.710716,229.70786,99.0
20240124T0600,12.100245,0.2,78.365944,22.961115,228.81409,100.0
20240124T0700,11.970245,0.0,80.94854,23.441502,227.48956,95.0
20240124T0800,12.440246,0.1,80.522606,23.708124,228.07745,95.0
20240124T0900,12.860246,0.2,79.98622,24.248611,229.21417,100.0
20240124T1000,13.240245,0.1,79.182976,21.129883,224.30972,98.0
20240124T1100,13.460245,0.0,79.26948,21.437386,229.08562,97.0
20240124T1200,13.720245,0.0,79.201904,22.608458,232.76517,99.0
20240124T1300,13.920245,0.0,78.64898,22.90743,239.80838,99.0
20240124T1400,13.750245,0.1,80.277084,22.38378,242.19855,100.0
20240124T1500,13.260245,0.1,80.80268,21.096123,244.74684,99.0
20240124T1600,12.760245,0.2,83.275566,18.998316,242.9494,99.0
20240124T1700,12.220245,0.1,85.65745,16.42247,243.99666,100.0
20240124T1800,11.370245,0.5,89.77222,14.372974,247.9321,98.0
20240124T1900,10.970245,0.3,91.76256,12.074766,243.43495,100.0
20240124T2000,10.790245,0.2,91.87421,10.464797,243.43495,97.0
20240124T2100,10.490245,0.1,92.35255,9.693296,238.67131,99.0
20240124T2200,10.490245,0.0,94.18126,8.209263,232.12502,85.0
20240124T2300,10.5602455,0.1,94.50317,8.217153,241.18921,96.0
20240125T0000,10.470245,0.0,94.62645,6.9153743,231.3402,94.0
20240125T0100,10.430245,0.1,95.008575,5.3999996,233.1301,95.0
20240125T0200,10.240245,0.1,96.35701,5.904439,232.43141,97.0
20240125T0300,10.110246,0.5,96.3524,6.9153743,231.3402,97.0
20240125T0400,10.0602455,0.7,96.35062,5.904439,232.43141,100.0
20240125T0500,10.000245,0.9,95.56952,5.0142193,248.9625,100.0
20240125T0600,9.790245,0.8,96.145386,4.0249224,280.30487,100.0
20240125T0700,9.530245,1.0,96.462395,2.4149535,243.43495,100.0
20240125T0800,9.630245,0.6,96.59683,3.0758414,200.55605,99.0
20240125T0900,9.920245,0.2,95.89026,2.9024127,209.74489,99.0
20240125T1000,10.530245,0.2,94.501724,3.319036,192.52881,100.0
20240125T1100,11.200245,0.3,91.964,2.9024127,209.74489,98.0
20240125T1200,11.770246,0.3,88.6645,5.154415,245.22485,97.0
20240125T1300,12.040245,0.3,86.97555,4.6938257,237.52881,94.0
20240125T1400,12.040245,0.3,87.03412,3.319036,229.39871,92.0
20240125T1500,12.000245,0.2,87.030075,3.319036,229.39871,94.0
20240125T1600,11.390245,0.2,88.80985,4.3349743,221.63354,93.0
20240125T1700,10.700245,0.0,90.81728,5.6002855,225.0,96.0
20240125T1800,10.140245,0.0,91.76699,6.4096174,218.15723,98.0
20240125T1900,10.500245,0.0,89.516754,6.297428,210.96376,94.0
20240125T2000,10.250245,0.0,89.06959,6.12,208.0725,89.0
20240125T2100,9.990245,0.0,88.198814,6.9247384,207.89728,75.0
20240125T2200,9.800245,0.0,87.999596,7.386582,223.02507,79.0
20240125T2300,9.620245,0.0,86.78271,9.085988,213.69006,72.0
20240126T0000,9.510245,0.0,87.42925,8.287822,214.38034,66.0
20240126T0100,8.880245,0.0,88.334015,5.95906,205.01689,44.0
20240126T0200,8.730246,0.0,88.07589,5.0911684,188.1301,40.0
20240126T0300,8.630245,0.0,88.798965,5.4119864,183.81407,45.0
20240126T0400,8.440246,0.0,89.58229,6.12,180.0,53.0
20240126T0500,8.3102455,0.0,89.508835,6.4799995,180.0,75.0
20240126T0600,8.340245,0.0,88.526184,7.5942073,185.44034,84.0
20240126T0700,8.8102455,0.0,86.63563,7.69592,190.7843,89.0
20240126T0800,9.360246,0.0,85.332275,8.654986,196.92752,72.0
20240126T0900,10.220245,0.0,83.06302,10.163227,202.9321,57.0
20240126T1000,11.100245,0.0,82.83749,9.504273,204.62357,100.0
20240126T1100,11.630245,0.0,80.67987,9.504272,217.30396,100.0
20240126T1200,11.610246,0.1,82.79136,10.97262,228.9909,100.0
20240126T1300,11.600245,0.3,84.83812,12.904882,239.85861,100.0
20240126T1400,11.340245,0.6,85.966644,14.512064,246.61478,99.0
20240126T1500,11.020246,1.0,88.29667,14.512064,246.61478,99.0
20240126T1600,10.750245,0.6,89.598915,13.5515,253.00919,100.0
20240126T1700,10.320246,0.3,90.35739,11.570515,264.64417,95.0
20240126T1800,9.3102455,0.1,91.26992,9.36,270.0,75.0
20240126T1900,8.320246,0.0,91.320564,7.072878,284.74356,70.0
20240126T2000,7.3502455,0.0,91.62709,7.491114,305.2176,84.0
20240126T2100,6.5302453,0.0,92.465416,6.696387,323.74615,91.0
20240126T2200,5.4302454,0.0,93.17156,6.297428,329.03625,48.0
20240126T2300,4.7402453,0.0,93.98639,6.379216,343.61047,32.0
20240127T0000,3.6802454,0.0,95.61,6.489992,340.55997,73.0
20240127T0100,3.0902452,0.0,95.71669,5.0911684,8.130096,85.0
20240127T0200,2.4502454,0.0,97.070244,4.39436,34.99202,84.0
20240127T0300,1.9902455,0.0,96.98109,4.072935,44.999985,84.0
20240127T0400,1.5402454,0.0,97.45441,3.319036,49.398697,84.0
20240127T0500,1.1102455,0.0,96.80198,2.9024127,60.25511,100.0
20240127T0600,0.5502454,0.0,96.56436,3.319036,77.47118,97.0
20240127T0700,0.070245415,0.0,96.47017,3.9763298,95.19443,99.0
20240127T0800,0.64024544,0.0,97.347015,4.0249224,100.30484,75.0
20240127T0900,2.1902454,0.0,94.63967,3.6179552,95.71059,70.0
20240127T1000,3.9702454,0.0,90.12671,5.0528407,85.91438,63.0
20240127T1100,5.6202455,0.0,83.677475,5.0528407,85.91438,6.0
20240127T1200,7.0302453,0.0,76.27319,4.73506,98.74616,4.0
20240127T1300,8.050245,0.0,72.03725,5.506941,101.30993,1.0
20240127T1400,8.490246,0.0,70.65746,4.73506,98.74616,2.1000001
20240127T1500,8.160246,0.0,72.418495,3.671294,78.69006,13.200001
20240127T1600,5.650245,0.0,83.265205,5.8603754,42.510437,27.900002
20240127T1700,4.5402455,0.0,86.08669,5.6233797,50.194427,28.2
20240127T1800,3.5802455,0.0,90.54466,4.452954,75.96376,82.0
20240127T1900,3.1202455,0.0,92.47854,4.379589,99.46232,95.0
20240127T2000,3.1802454,0.0,93.820366,5.3517847,109.653824,88.0
20240127T2100,2.6602454,0.0,94.05664,5.815978,111.80141,17.0
20240127T2200,1.7902454,0.0,92.44302,5.495161,121.6075,14.1
20240127T2300,1.1602454,0.0,92.86694,6.8777895,132.8789,18.0
20240128T0000,0.9302454,0.0,91.90263,5.904439,127.56859,22.0
20240128T0100,0.8702454,0.0,90.6258,6.1305785,130.23636,25.0
20240128T0200,0.4202454,0.0,90.5168,5.6002855,135.0,25.0
20240128T0300,0.2702454,0.0,91.17251,5.3517847,132.27368,27.0
20240128T0400,0.4602454,0.0,88.99829,5.3517847,137.72632,22.0
20240128T0500,0.4402454,0.0,88.99617,5.8603754,137.48955,18.0
20240128T0600,0.2102454,0.0,89.36733,6.1094027,135.0,18.0
20240128T0700,0.070245415,0.0,90.08293,6.618519,135.0,16.0
20240128T0800,0.6002454,0.0,92.348366,6.618519,135.0,17.0
20240128T0900,2.9902453,0.0,87.53237,6.4096174,141.84277,13.0
20240128T1000,5.0802455,0.0,83.00803,7.2,143.1301,46.0
20240128T1100,7.1002455,0.0,77.4883,8.0899935,147.72435,30.0
20240128T1200,8.890245,0.0,71.29322,6.989936,145.49147,5.0
20240128T1300,9.980246,0.0,68.41808,6.8777895,137.1211,3.0
20240128T1400,10.730246,0.0,66.73057,6.4096174,128.15723,2.0
20240128T1500,10.260245,0.0,73.18744,5.3517847,132.27368,4.0
20240128T1600,7.5302453,0.0,80.690315,5.1165614,140.71059,3.0
20240128T1700,5.2402453,0.0,87.52947,5.904439,142.4314,3.9
20240128T1800,3.7702456,0.0,91.14741,6.638072,139.3987,9.3
20240128T1900,2.8002453,0.0,94.540306,6.9153743,141.34018,11.400001
20240128T2000,2.2902455,0.0,95.39984,6.489992,146.30994,11.700001
20240128T2100,1.8302454,0.0,94.549164,6.297428,149.03624,13.200001
20240128T2200,1.5802454,0.0,94.05414,6.12,151.9275,17.7
20240128T2300,1.3702455,0.0,94.10866,6.792466,147.99461,27.0
20240129T0000,1.3202454,0.0,94.65494,6.489992,146.30994,26.1
20240129T0100,1.1702454,0.0,93.54799,5.991594,147.26477,26.1
20240129T0200,1.0802454,0.0,93.33692,6.12,151.9275,23.400002
20240129T0300,1.2002454,0.0,93.61836,6.12,151.9275,23.0
20240129T0400,1.2702454,0.0,93.14667,5.8048253,150.25511,21.0
20240129T0500,1.4802454,0.0,92.21683,5.8048253,150.25511,33.0
20240129T0600,1.4602454,0.0,90.813034,5.95906,154.98311,29.0
20240129T0700,1.2602453,0.0,90.2648,5.95906,154.98311,27.0
20240129T0800,1.8402454,0.0,89.14228,5.95906,154.98311,44.0
20240129T0900,4.2902455,0.0,85.80987,6.12,151.9275,45.0
20240129T1000,7.1602454,0.0,76.62266,5.315336,151.69923,26.400002
20240129T1100,9.490245,0.0,70.91443,6.28713,156.37062,26.400002
20240129T1200,11.360246,0.0,65.11694,6.9527545,158.7495,26.7
20240129T1300,12.590245,0.0,61.77096,7.0911775,156.0375,25.2
20240129T1400,13.180245,0.0,59.753857,6.297428,149.03624,27.0
20240129T1500,12.750245,0.0,69.91778,6.1305785,139.76364,39.0
20240129T1600,9.620245,0.0,83.67407,7.10031,149.53445,43.0
20240129T1700,7.2202454,0.0,90.16149,6.9247384,152.10272,19.800001
20240129T1800,6.2002454,0.0,92.96163,6.763786,154.79887,23.1
20240129T1900,5.2802453,0.0,94.48421,6.12,151.9275,21.300001
20240129T2000,4.400245,0.0,95.78165,5.8048253,150.25511,24.6
20240129T2100,3.5802455,0.0,96.42631,5.692099,145.30484,24.6
20240129T2200,3.5102453,0.0,91.19074,6.3690495,137.2906,18.0
20240129T2300,2.9602456,0.0,90.88129,6.193674,144.46231,19.2
20240130T0000,2.5502453,0.0,90.64798,5.692099,145.30484,20.0
20240130T0100,2.6002455,0.0,89.60838,5.495161,148.3925,22.5
